Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1fa5,53643.9,4696.325,9,5,15,5,"Home Equity Loan, Not Specified, Auto Loan, Student Loan, and Mortgage Loan",47,26,6.31,16,Bad,2935.85,30.00137451,13 Years and 9 Months,Yes,113.8484145,196.0132984,High_spent_Medium_value_payments,409.7707871,1/2/2024
CUS_0x1fae,33405.74,2485.811667,3,6,20,1,Home Equity Loan,29,10,7.77,4,Standard,196.3,36.7828709,24 Years and 4 Months,Yes,16.28068837,62.6992384,!@9#%8,429.6012399,1/12/2023
CUS_0x1fb0,122710.12,10368.84333,0,6,3,-100,"Mortgage Loan, Credit-Builder Loan, and Mortgage Loan",17,13,-4.26,3,Good,1025.92,35.67351946,27 Years and 6 Months,No,154.9755045,125.0866355,High_spent_Medium_value_payments,1006.822193,1/11/2023
CUS_0x1fb5,51031.6,4180.633333,4,6,16,3,"Payday Loan, Not Specified, and Mortgage Loan",12,960,10.54,1,Standard,1437.83,24.73971041,17 Years and 4 Months,NM,113.1596428,44.87345738,High_spent_Large_value_payments,500.0302332,1/11/2023
CUS_0x1fbb,70556.92,6078.743333,7,6,16,6,"Payday Loan, Student Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",50,24,4.67,11,Bad,1260.11,31.20354862,5 Years and 8 Months,Yes,232.8516525,130.4855325,High_spent_Large_value_payments,484.5371483,1/8/2023
CUS_0x1fbd,76881.84,6529.82,3,7,6,1,Not Specified,-1,7,11.03,9,Good,257.87,41.7128074,27 Years and 10 Months,No,61.44003646,73.75544697,High_spent_Large_value_payments,757.7865166,1/4/2024
CUS_0x1fbe,29482.06,2395.838333,8,3,9,2,"Payday Loan, and Home Equity Loan",9,22,14.09,10,Standard,668.5,30.41158408,22 Years and 6 Months,Yes,28.81989404,41.47686283,High_spent_Medium_value_payments,419.2870765,1/5/2024
CUS_0x1fc1,31501.87,2482.155833,5,3,16,2,"Home Equity Loan, and Personal Loan",23,13,15.25,3,Standard,333.02,38.01331494,30 Years and 3 Months,NM,37.42615839,47.71992415,High_spent_Small_value_payments,423.0695008,1/7/2024
CUS_0x1fcb,106694.82,8959.235,6,6,12,0,,27,14_,7.49,7,Good,429.41,35.14818026,20 Years and 9 Months,No,0,403.1131695,High_spent_Small_value_payments,752.8103305,1/10/2024
CUS_0x1fcc,125866.24,10420.85333,5,4,17,3,"Auto Loan, Payday Loan, and Debt Consolidation Loan",20,14,17.46,10,_,717.86,27.51216431,6 Years and 11 Months,Yes,253.1964894,826.3213097,!@9#%8,806.2934314,1/2/2024
CUS_0x1fcd,66519.63,5759.3025,1355,3,8,2,"Student Loan, and Auto Loan",21,13,1.12,2407,Standard,64.27,25.97563531,17 Years and 11 Months,No,99.19363074,97.57862855,High_spent_Large_value_payments,619.1579907,1/11/2024
CUS_0x1fd1,33494.36,2677.196667,9,9,28,8,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Student Loan, and Payday Loan",52,28,8.78,9,Bad,3304.83,39.1588082,9 Years and 6 Months,Yes,197.2555331,66.18393828,High_spent_Medium_value_payments,254.2801953,1/5/2024
CUS_0x1fdc,14189.3,973.4416667,8,1499,23,2,"Mortgage Loan, and Student Loan",12,11,15.02,12,Standard,1281.77,34.22719631,18 Years and 9 Months,NM,19.79281109,90.69247395,Low_spent_Small_value_payments,276.8588816,1/10/2024
CUS_0x1fe3,76386.04,6515.503333,8,7,24,7,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",58,15_,8.02,10,Bad,3822.36,28.87141869,8 Years and 11 Months,Yes,354.233485,879.5268059,Low_spent_Small_value_payments,432.8730149,1/5/2023
CUS_0x1feb,31254.23,2665.519167,0,6,4,4,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,9.94,6,Good,783.52,36.80974644,30 Years and 2 Months,No,74.50361698,340.9873415,Low_spent_Small_value_payments,141.0609581,1/1/2024
CUS_0x1fec,26440.13_,2173.344167,5,6,12,4,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",28,16,6.79,5,Good,68.29,29.84760394,24 Years and 6 Months,NM,61.18174858,133.2479074,High_spent_Small_value_payments,282.9047606,1/10/2024
CUS_0x1fef,20066.6,1732.216667,7,3,10,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",20,9,18.78,9,Standard,491.75,32.02771668,17 Years and 10 Months,NM,77237,186.1021458,Low_spent_Small_value_payments,231.5141369,1/11/2023
CUS_0x1ff5,147292.28,12261.35667,4,3,16,4,"Auto Loan, Student Loan, Mortgage Loan, and Auto Loan",30,17,10.61,5,Standard,1133.79,29.15789966,16 Years and 9 Months,No,246.2621915,93.2500006,High_spent_Large_value_payments,1126.623475,1/1/2023
CUS_0x1ff7,9824.31,707.6925,7,4,17,0,,25,17,0.96,5,_,1233.96,25.81608056,19 Years and 2 Months,No,0,38.32672568,High_spent_Small_value_payments,292.4425243,1/1/2023
CUS_0x1ffb,15908.46,1426.705,9,9,24,8,"Personal Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",25,15,1.74,10,_,3099.7,37.50142942,1 Years and 3 Months,Yes,87.78786262,137.874419,Low_spent_Medium_value_payments,197.0082183,1/12/2023
CUS_0x1ffc,33089.51,3019.459167,4,3,10,1,Not Specified,19,10,9.32,4,Standard,557.02,28.03164819,27 Years and 9 Months,Yes,15.65412884,43.78067084,High_spent_Medium_value_payments,492.511117,1/10/2023
CUS_0x1ffd,14311.105,1277.592083,4,3,4,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",5,12,4.53,3,_,380.09,28.71060251,21 Years and 9 Months,NM,21.81573251,66.75227833,Low_spent_Small_value_payments,329.1911975,1/12/2024
CUS_0x2000,66227.56,5699.963333,10,9,31,2,"Mortgage Loan, and Debt Consolidation Loan",46,15,_,10,Bad,1854.23,35.86519826,16 Years and 2 Months,Yes,77.13000491,100.4815816,High_spent_Medium_value_payments,642.3847468,1/12/2023
CUS_0x2002,72305.9,5766.491667,5,7,15,-100,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Not Specified",15,19,1.49,6,_,1169.62,27.90566689,28 Years and 4 Months,NM,216.7762979,__10000__,Low_spent_Small_value_payments,181.3307088,1/9/2023
CUS_0x2004,73420.92,6333.41,4,5,8,2,"Personal Loan, and Not Specified",4,-1,10.35,2,_,278.08,33.2564451,31 Years and 0 Months,No,67.04438353,254.9621913,High_spent_Small_value_payments,571.3344252,1/5/2024
CUS_0x2005,17063.595,1571.96625,7,7,16,0_,,11,14_,16.53,2,_,486.79,24.76985798,26 Years and 2 Months,Yes,0,51.58852687,Low_spent_Medium_value_payments,385.6080981,1/1/2024
CUS_0x2009,85272.06,7276.005,1,3,5,-100,Auto Loan,12,10,4.93,4,Good,919.31,40.12667585,28 Years and 11 Months,No,36.57053949,313.3090919,Low_spent_Medium_value_payments,657.7208686,1/5/2024
CUS_0x200a,81288.36,6765.03,10,6,17,6,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Payday Loan",13,18,24.92,10,Bad,3238.58,23.07629025,4 Years and 11 Months,Yes,383.4599804,152.8868063,High_spent_Large_value_payments,380.1562133,1/12/2024
CUS_0x2010,109563.36,9271.28,4,3,9,1,Home Equity Loan,0,12,8.74,6,Good,214.57,35.22032418,25 Years and 0 Months,No,84.18834626,492.1249489,Low_spent_Large_value_payments,620.8147048,1/6/2024
CUS_0x202e,17337.8,1674.816667,9,5,16,6,"Not Specified, Not Specified, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",34,16,4.96,11,Bad,1260.81,32.30954313,19 Years and 5 Months,Yes,79.63272261,126.2080607,Low_spent_Large_value_payments,231.6408833,1/11/2023
CUS_0x2031,20675.475,1899.95625,3,1,11,2,"Student Loan, and Payday Loan",11,7,5.76,3,Good,78.09,27.35879074,21 Years and 9 Months,No,21.99594319,52.47633733,High_spent_Small_value_payments,375.5233445,1/7/2024
CUS_0x2032,56622.69_,4825.5575,6,7,19,8,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Student Loan",62,22,20.46,14,Bad,3896.87,36.55188567,3 Years and 10 Months,Yes,348.6732714,81.59445649,!@9#%8,302.2880221,1/2/2024
CUS_0x2037,15806.695,1300.224583,1,1,6,2,"Auto Loan, and Student Loan",14,10,5.99,5,Good,1204.86,29.70483776,31 Years and 8 Months,No,18.13762993,163.0204796,Low_spent_Small_value_payments,238.8643488,1/8/2023
CUS_0x2038,29818.78,2257.898333,4,4,7,2,"Credit-Builder Loan, and Student Loan",8,3,5.99,6,Good,702.2,32.05173167,31 Years and 10 Months,No,45.97729869,53.10730365,High_spent_Small_value_payments,386.705231,1/7/2023
CUS_0x203c,48008.07,4135.6725,7,5,17,9,"Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",31,13,25.74,15,_,3532.09,35.87390746,7 Years and 6 Months,Yes,19033,99.0981477,High_spent_Medium_value_payments,279.37019,1/5/2023
CUS_0x2040,10287.56,788.2966667,5,5,21,4_,"Home Equity Loan, Student Loan, Auto Loan, and Not Specified",15,23,10.66,4,_,2698.94,36.61436192,9 Years and 10 Months,Yes,32.83336912,71.00567121,Low_spent_Small_value_payments,264.9906263,1/5/2024
CUS_0x2041,24726.48,1767.54,4,6,15,2,"Personal Loan, and Student Loan",17,16,11.51,3,Standard,155.22,35.06099084,28 Years and 2 Months,No,25.14400588,53.59274284,Low_spent_Large_value_payments,368.0172513,1/3/2023
CUS_0x2043,44614.56,3500.88,8,7,2711,4,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Personal Loan",18,11,12.71,8,Standard,2613.46,37.69690783,19 Years and 0 Months,Yes,134.6629661,199.2777387,High_spent_Medium_value_payments,373.5879478,1/5/2023
CUS_0x2048,20934.49,1619.540833,6,7,7,7,"Payday Loan, Student Loan, Not Specified, Not Specified, Mortgage Loan, Personal Loan, and Not Specified",28,16,14.95,10,_,637.11,30.49809106,15 Years and 10 Months,NM,85.94405597,52.14768213,High_spent_Small_value_payments,283.8623452,1/4/2023
CUS_0x204a,65410.68,5282.89,9,10,33,6,"Student Loan, Student Loan, Debt Consolidation Loan, Not Specified, Auto Loan, and Auto Loan",26,19,27.3,8,_,2996.6,34.09697276,6 Years and 5 Months,Yes,299.01112,__10000__,High_spent_Medium_value_payments,282.8076726,1/2/2023
CUS_0x204b,52256.67,4322.7225,10,5,21,3,"Home Equity Loan, Personal Loan, and Personal Loan",60,23,19.69,13,Bad,2109.67,30.40407103,9 Years and 1 Months,Yes,82.84402266,51.15649067,High_spent_Medium_value_payments,548.2717367,1/12/2024
CUS_0x2058,14501.97,1477.4975,8,6,30,-100,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",21,17,17.64,6,Bad,4676.1,22.69901754,14 Years and 3 Months,Yes,35.28483112,139.2247989,Low_spent_Small_value_payments,263.2401199,1/11/2024
CUS_0x2059,121503.72,10000.31,4,6,3,2_,"Home Equity Loan, and Payday Loan",14,1,-2.14,2,_,128.68,38.36845078,33 Years and 7 Months,No,189.119319,1093.919819,Low_spent_Small_value_payments,6.991862421,1/1/2024
CUS_0x205a,59908.77,5251.3975,3,3,29,5,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",21,13,8.99,9,_,1323.98,38.39361593,9 Years and 8 Months,Yes,173.3244055,118.8663754,High_spent_Medium_value_payments,482.9489691,1/11/2024
CUS_0x205c,28836.83,2269.069167,7,4,16,0,,20,13,12.71,8,_,667.56_,28.24764424,17 Years and 5 Months,NM,0,213.9359264,Low_spent_Small_value_payments,302.9709903,1/1/2023
CUS_0x205f,34361.32,2721.443333,3,4,11,3,"Not Specified, Not Specified, and Student Loan",9,13,13.36,6,Standard,654.33,24.13190473,23 Years and 4 Months,Yes,57.0431107,191.1415114,Low_spent_Small_value_payments,313.9597113,1/11/2023
CUS_0x2064,67928.84,5832.736667,5,5,12,0,,2,8,11.22,4,Good,1373.36,31.76130326,31 Years and 3 Months,No,0,172.2560633,High_spent_Medium_value_payments,661.0176033,1/7/2023
CUS_0x206b,47641.53,4194.1275,7,7,28,7,"Home Equity Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, and Payday Loan",52,23,4.94,9,Bad,2150.59,26.09342917,15 Years and 6 Months,Yes,161.7476854,67.0137237,High_spent_Large_value_payments,430.6513409,1/9/2023
CUS_0x206c,108472.35,9233.3625,5,7,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",11,14,0.57,3,_,1351.42,40.48686167,23 Years and 10 Months,No,241.6056743,475.0859951,Low_spent_Medium_value_payments,486.6445806,1/1/2025
CUS_0x2076,26281.03,2440.085833,8,3,16,3,"Auto Loan, Mortgage Loan, and Not Specified",30,20,10.82,7,Standard,267.49,32.32119856,16 Years and 5 Months,Yes,46.42616161,152.7421828,High_spent_Small_value_payments,304.8402389,1/12/2024
CUS_0x207a,22251.84,1799.32,4,2,6,3,"Payday Loan, Home Equity Loan, and Mortgage Loan",13,7,11.6,1,Good,310.58,38.20128326,21 Years and 8 Months,No,46.01980317,61.34118116,High_spent_Medium_value_payments,322.5710157,1/4/2023
CUS_0x2080,16047.01,1361.250833,7,3,19,1,Credit-Builder Loan,4,12,12.89,8,Standard,183.15,32.86055547,23 Years and 9 Months,Yes,8.245353566,182.6282136,Low_spent_Small_value_payments,235.2515162,1/6/2024
CUS_0x2083,54650.72,4597.226667,5,3,4478,0,,13,20,22.44,1240,_,675.51,36.24389909,16 Years and 11 Months,Yes,0,414.0081213,Low_spent_Small_value_payments,335.7145454,1/8/2023
CUS_0x2084,38321.39_,3106.647859,4,4,3,4,"Student Loan, Debt Consolidation Loan, Student Loan, and Mortgage Loan",6,7,1.59,6,_,678.57,28.95169053,17 Years and 6 Months,No,362.0724534,259.135635,Low_spent_Medium_value_payments,242.0381355,1/4/2023
CUS_0x2087,65869.24,5702.103333,1,7,10,3,"Student Loan, Home Equity Loan, and Not Specified",1,6,5.2,2,Good,506.2,33.31689446,18 Years and 6 Months,No,154.1622312,333.1807257,High_spent_Small_value_payments,342.8673765,1/3/2023
CUS_0x2095,73842.33,5927.5275,4,5,5,3,"Home Equity Loan, Student Loan, and Home Equity Loan",27,18,5.83,4,Standard,344.09,37.5917897,19 Years and 2 Months,No,112.5848146,210.4503611,High_spent_Medium_value_payments,519.7175743,1/1/2024
CUS_0x209a,34977.92,2670.826667,6,4,3,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",5,14,-2.71,4,Good,992.64,33.70747733,18 Years and 0 Months,No,95.27460136,97.54784004,Low_spent_Small_value_payments,364.2602253,1/12/2024
CUS_0x20a1,82339.36,6944.613333,7,3,19,4,"Personal Loan, Mortgage Loan, Mortgage Loan, and Not Specified",9,19,18.2,7,Standard,1136.96,31.3142758,28 Years and 9 Months,Yes,180.8383382,131.0312356,High_spent_Medium_value_payments,632.5917596,1/5/2024
CUS_0x20a3,28793.49,2669.4575,7,5,17,3,"Payday Loan, Personal Loan, and Home Equity Loan",25,20,9.01,6,Standard,405.99,23.58853453,22 Years and 0 Months,Yes,69.8882752,77.52860866,High_spent_Small_value_payments,379.5288661,1/7/2024
CUS_0x20a6,7879.85,855.6541667,8,9,21,9,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Mortgage Loan, and Personal Loan",26,13,25.43,12,Bad,3075.54,33.28373458,13 Years and 0 Months,Yes,57.43926086,27.72412529,Low_spent_Large_value_payments,270.4020305,1/11/2023
CUS_0x20ac,57953.82,4606.485,7,6,17,0,,17,7_,9.38,2036,Standard,221.62,36.13576762,18 Years and 4 Months,Yes,0,335.5526319,Low_spent_Medium_value_payments,405.0958681,1/8/2023
CUS_0x20b2,124190.8,10640.23333,8,3,17,4,"Auto Loan, Personal Loan, Home Equity Loan, and Not Specified",6,8,3.7,0,Standard,834.52,35.88657955,19 Years and 0 Months,Yes,408.6529141,215.8813458,High_spent_Large_value_payments,679.4890734,1/3/2024
CUS_0x20b5,44871.86,3325.063353,3,3,7,2,"Credit-Builder Loan, and Mortgage Loan",13,9,7.66,4,Good,48.42,29.40451994,20 Years and 5 Months,NM,375.7232519,46.35406978,High_spent_Medium_value_payments,513.8131586,1/10/2024
CUS_0x20b8,17090.225,1371.185417,5,7,10,1,Student Loan,17,10,0.96,8,_,797.12,38.17206741,29 Years and 11 Months,NM,9.304233815,95.02604343,Low_spent_Small_value_payments,322.7882644,1/10/2024
CUS_0x20ba,8135.855,486.9879167,7,7,17,9,"Payday Loan, Credit-Builder Loan, Auto Loan, Payday Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",62,24_,21.15,8,Bad,4584.48,39.62037157,7 Years and 2 Months,Yes,42.98980179,14.19335223,Low_spent_Large_value_payments,261.5156377,1/11/2023
CUS_0x20bf,22380.18,1385.264539,5,6,14,3,"Payday Loan, Payday Loan, and Auto Loan",18,16,0.58,6,Standard,939.02,32.90732291,22 Years and 11 Months,Yes,272.6659275,164.5085545,!@9#%8,249.5774786,1/5/2023
CUS_0x20c4,7435.16,333.5966667,8,10,19,6,"Personal Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, and Auto Loan",21,15,29.79,11,_,3854.27,27.24976603,5 Years and 2 Months,NM,26.85401988,18.05701336,Low_spent_Small_value_payments,261.2659593,1/2/2024
CUS_0x20c8,113630.4,9719.2,4,5,5,0,,7,8,9.8,4,Good,115.38,34.70454243,27 Years and 6 Months,No,0,138.4194032,High_spent_Medium_value_payments,1083.500597,1/6/2024
CUS_0x20d0,40692.4,3686.033333,9,8,18,6,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",29,14,1.32,12,Bad,4128.29,34.81285723,5 Years and 11 Months,Yes,200.6266132,__10000__,High_spent_Small_value_payments,205.2718594,1/11/2024
CUS_0x20da,102447.39,8347.2825,5,4,4,0,,7,9,8.54,5,_,190.48,29.55364385,33 Years and 3 Months,No,0,198.6379778,High_spent_Large_value_payments,876.0902722,1/5/2023
CUS_0x20db,17137.71,1544.1425,8,7,10,2,"Credit-Builder Loan, and Mortgage Loan",8,13,12.91,6,_,1486.83,27.96750288,19 Years and 10 Months,No,18.57410734,98.62079076,Low_spent_Medium_value_payments,317.2193519,1/4/2024
CUS_0x20dc,20975.4,1943.95,2,3,9,1,Auto Loan,2,9,9.94,1,Good,731.4,26.20504155,24 Years and 3 Months,NM,16.19679223,67.15820106,High_spent_Medium_value_payments,361.0400067,1/12/2024
CUS_0x20de,52742.91,4441.2425,4,7,15,3,"Student Loan, Mortgage Loan, and Not Specified",20,14,13.79,11,Standard,1645.23,37.24417048,12 Years and 0 Months,Yes,76.63686697,159.4987748,High_spent_Medium_value_payments,457.9886082,1/12/2024
CUS_0x20e0,12943.475,1327.622917,5,5,9,6_,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,14,10.6,6,Standard,265.36,39.22746969,7 Years and 4 Months,Yes,45.09082981,28.08706903,High_spent_Small_value_payments,319.5843928,1/11/2024
CUS_0x20e4,34500.97,3046.080833,5,1,3,4,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",3,11,4.4,3,Good,1334.54,32.74056104,20 Years and 9 Months,No,71.80862965,113.5779515,High_spent_Medium_value_payments,369.2215022,1/10/2023
CUS_0x20e5,99845.4,8600.45,1,1,11,2,"Mortgage Loan, and Not Specified",10,2,4.84,1,Good,778.1,35.94439307,21 Years and 0 Months,No,136.474227,74.80111142,High_spent_Large_value_payments,888.7696616,1/1/2025
CUS_0x20f1,68585.44,5618.453333,7,5,34,5,"Home Equity Loan, Auto Loan, Student Loan, Auto Loan, and Student Loan",57,22,19.2,11,Bad,2335.55,23.32166965,10 Years and 0 Months,Yes,164.1164087,739.1053481,Low_spent_Small_value_payments,533.0233875,1/12/2024
CUS_0x20f3,20344.02,1950.335,3,3,33,2,"Not Specified, and Mortgage Loan",6,20_,13.29,11,Standard,1391.92,37.39807494,17 Years and 6 Months,NM,19.01810842,__10000__,Low_spent_Small_value_payments,373.1189478,1/3/2024
CUS_0x20f8,87791.46,7176.955,6,4,15,1,Debt Consolidation Loan,26,19,4.34,3,Standard,510.1,40.24683014,24 Years and 2 Months,No,68.80725449,__10000__,High_spent_Large_value_payments,822.510421,1/12/2023
CUS_0x20fa,25696.65,1879.3875,7,7,2875,0,,27,15,5.99,9,_,841.23,29.97198558,25 Years and 9 Months,Yes,0,249.2576499,Low_spent_Small_value_payments,228.6811001,1/8/2024
CUS_0x20fe,21085.67,1919.139167,5,7,11,1,Payday Loan,30,15,4.78,6,Good,1384.38,30.18124725,30 Years and 9 Months,No,10.65335359,250.1205753,Low_spent_Small_value_payments,221.1399878,1/4/2023
CUS_0x20ff,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,12,Standard,1377.71,34.1711752,17 Years and 8 Months,Yes,81.80403665,157.6212057,Low_spent_Small_value_payments,177.8987577,1/1/2024
CUS_0x2102,125883.99,10508.3325,4,6,7,4,"Payday Loan, Not Specified, Not Specified, and Credit-Builder Loan",14,2,11.14,7,Good,575.48,29.95122271,29 Years and 10 Months,No,299.9074888,147.8025083,High_spent_Large_value_payments,843.1232528,1/4/2024
CUS_0x2108,40306.66,3532.888333,8,7,25,9,"Auto Loan, Student Loan, Auto Loan, Auto Loan, Home Equity Loan, Personal Loan, Not Specified, Payday Loan, and Credit-Builder Loan",48,23,5.82,13,Bad,2089.29,30.27378838,5 Years and 11 Months,NM,200.1075781,__10000__,Low_spent_Medium_value_payments,323.5214471,1/2/2023
CUS_0x210d,15447.63,1005.3025,3,4,27,-100,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",24,10,15.91,8,Standard,2461.68,28.97642767,6 Years and 5 Months,NM,37.98330516,60.99484096,Low_spent_Medium_value_payments,281.5521039,1/9/2023
CUS_0x210f,24376.2,2278.35,4,7,10,1,Personal Loan,6,16,7.3,1,Standard,1109.03,33.34860848,22 Years and 0 Months,Yes,10.83592887,197.0518503,Low_spent_Small_value_payments,309.9472208,1/1/2023
CUS_0x2112,46586.31,4041.1925,6,4,6,6,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",11,17,17.18,5,Standard,1787.16,37.33204427,18 Years and 10 Months,Yes,167.2182973,243.0128125,High_spent_Small_value_payments,253.8881402,1/7/2023
CUS_0x211a,56192.32,4676.693333,10,6,21,8,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",44,21,14.07,7,Bad,3777.1,25.79379551,11 Years and 6 Months,Yes,282.1903992,167.4862756,High_spent_Small_value_payments,277.9926585,1/1/2024
CUS_0x211c,20628.55,1539.045833,4,4,9,4,"Debt Consolidation Loan, Payday Loan, Payday Loan, and Mortgage Loan",10,10,10.69,5,Standard,1276.97,29.85449609,33 Years and 3 Months,Yes,52.37594367,137.6136587,!@9#%8,233.914981,1/9/2024
